date,city,confirm,cure,dead,province,suspect
2020-01-26,襄阳,2,0,0,湖北,0
2020-01-26,鄂州,1,0,0,湖北,0
2020-01-26,广州,14,0,0,广东,0
2020-01-26,佛山,9,0,0,广东,0
2020-01-26,惠州,7,0,0,广东,0
2020-01-26,阳江,5,0,0,广东,0
2020-01-26,韶关,3,0,0,广东,0
2020-01-26,深圳,2,2,0,广东,0
2020-01-26,湛江,2,0,0,广东,0
2020-01-26,中山,2,0,0,广东,0
2020-01-26,肇庆,2,0,0,广东,0
2020-01-26,清远,2,0,0,广东,0
2020-01-26,珠海,1,0,0,广东,0
2020-01-26,东莞,1,0,0,广东,0
2020-01-26,汕头,1,0,0,广东,0
2020-01-26,长寿区,5,0,0,重庆,0
2020-01-26,开州区,4,0,0,重庆,0
2020-01-26,九龙坡区,3,0,0,重庆,0
2020-01-26,永川区,3,0,0,重庆,0
2020-01-26,忠县,3,0,0,重庆,0
2020-01-26,巫山县,3,0,0,重庆,0
2020-01-26,两江新区,3,0,0,重庆,0
2020-01-26,石柱县,3,0,0,重庆,0
2020-01-26,大渡口区,2,0,0,重庆,0
2020-01-26,渝北区,2,0,0,重庆,0
2020-01-26,垫江县,2,0,0,重庆,0
2020-01-26,云阳县,2,0,0,重庆,0
2020-01-26,巫溪县,2,0,0,重庆,0
2020-01-26,合川区,2,0,0,重庆,0
2020-01-26,璧山区,2,0,0,重庆,0
2020-01-26,万州区,1,0,0,重庆,0
2020-01-26,涪陵区,1,0,0,重庆,0
2020-01-26,奉节县,1,0,0,重庆,0
2020-01-26,秀山县,1,0,0,重庆,0
2020-01-26,梁平区,1,0,0,重庆,0
2020-01-26,城口县,1,0,0,重庆,0
2020-01-26,丰都县,1,0,0,重庆,0
2020-01-26,长沙,8,0,0,湖南,0
2020-01-26,岳阳,5,0,0,湖南,0
2020-01-26,怀化,5,0,0,湖南,0
2020-01-26,娄底,5,0,0,湖南,0
2020-01-26,永州,4,0,0,湖南,0
2020-01-26,益阳,4,0,0,湖南,0
2020-01-26,衡阳,3,0,0,湖南,0
2020-01-26,常德,3,0,0,湖南,0
2020-01-26,湘潭,2,0,0,湖南,0
2020-01-26,邵阳,2,0,0,湖南,0
2020-01-26,株洲,1,0,0,湖南,0
2020-01-26,郴州,1,0,0,湖南,0
2020-01-26,外地来京人员,11,0,0,北京,0
2020-01-26,朝阳,8,0,0,北京,0
2020-01-26,西城,5,0,0,北京,0
2020-01-26,昌平,5,0,0,北京,0
2020-01-26,通州,4,0,0,北京,0
2020-01-26,丰台,3,0,0,北京,0
2020-01-26,大兴,2,2,0,北京,0
2020-01-26,海淀,1,0,0,北京,0
2020-01-26,石景山,1,0,0,北京,0
2020-01-26,顺义,1,0,0,北京,0
2020-01-26,东城,1,0,0,北京,0
2020-01-26,赣州,7,0,0,江西,0
2020-01-26,抚州,6,0,0,江西,0
2020-01-26,上饶,6,0,0,江西,0
2020-01-26,宜春,5,0,0,江西,0
2020-01-26,南昌,4,0,0,江西,0
2020-01-26,萍乡,2,0,0,江西,0
2020-01-26,九江,2,0,0,江西,0
2020-01-26,吉安,2,0,0,江西,0
2020-01-26,新余,1,0,0,江西,0
2020-01-26,景德镇,1,0,0,江西,0
2020-01-26,杭州,12,0,0,浙江,0
2020-01-26,宁波,6,0,0,浙江,0
2020-01-26,嘉兴,4,0,0,浙江,0
2020-01-26,绍兴,4,0,0,浙江,0
2020-01-26,舟山,2,0,0,浙江,0
2020-01-26,金华,2,0,0,浙江,0
2020-01-26,衢州,2,0,0,浙江,0
2020-01-26,台州,2,0,0,浙江,0
2020-01-26,温州,1,1,0,浙江,0
2020-01-26,桂林,11,0,0,广西,0
2020-01-26,北海,7,0,0,广西,0
2020-01-26,柳州,4,0,0,广西,0
2020-01-26,河池,3,0,0,广西,0
2020-01-26,梧州,2,0,0,广西,0
2020-01-26,百色,2,0,0,广西,0
2020-01-26,防城港,2,0,0,广西,0
2020-01-26,南宁,1,0,0,广西,0
2020-01-26,玉林,1,0,0,广西,0
2020-01-26,南阳,8,0,0,河南,0
2020-01-26,郑州,6,0,0,河南,0
2020-01-26,信阳,5,0,0,河南,0
2020-01-26,周口,4,0,0,河南,0
2020-01-26,巩义,2,0,0,河南,0
2020-01-26,驻马店,2,0,0,河南,0
2020-01-26,洛阳,1,0,0,河南,0
2020-01-26,三门峡,1,0,0,河南,0
2020-01-26,平顶山,1,0,0,河南,0
2020-01-26,新乡,1,0,0,河南,0
2020-01-26,固始县,1,0,0,河南,0
2020-01-26,阜阳,7,0,0,安徽,0
2020-01-26,亳州,4,0,0,安徽,0
2020-01-26,安庆,4,0,0,安徽,0
2020-01-26,马鞍山,4,0,0,安徽,0
2020-01-26,铜陵,3,0,0,安徽,0
2020-01-26,六安,2,0,0,安徽,0
2020-01-26,滁州,2,0,0,安徽,0
2020-01-26,合肥,1,0,0,安徽,0
2020-01-26,池州,1,0,0,安徽,0
2020-01-26,蚌埠,1,0,0,安徽,0
2020-01-26,芜湖,1,0,0,安徽,0
2020-01-26,成都,16,0,0,四川,0
2020-01-26,绵阳,2,0,0,四川,0
2020-01-26,广安,2,0,0,四川,0
2020-01-26,遂宁,2,0,0,四川,0
2020-01-26,德阳,1,0,0,四川,0
2020-01-26,雅安,1,0,0,四川,0
2020-01-26,达州,1,0,0,四川,0
2020-01-26,自贡,1,0,0,四川,0
2020-01-26,泸州,1,0,0,四川,0
2020-01-26,内江,1,0,0,四川,0
2020-01-26,沈阳,5,0,0,辽宁,0
2020-01-26,大连,4,0,0,辽宁,0
2020-01-26,朝阳,2,0,0,辽宁,0
2020-01-26,铁岭,2,0,0,辽宁,0
2020-01-26,葫芦岛,2,0,0,辽宁,0
2020-01-26,营口,2,0,0,辽宁,0
2020-01-26,本溪,1,0,0,辽宁,0
2020-01-26,福州,6,0,0,福建,0
2020-01-26,厦门,3,0,0,福建,0
2020-01-26,泉州,3,0,0,福建,0
2020-01-26,漳州,3,0,0,福建,0
2020-01-26,宁德,2,0,0,福建,0
2020-01-26,三明,1,0,0,福建,0
2020-01-26,常州,5,0,0,江苏,0
2020-01-26,南京,4,0,0,江苏,0
2020-01-26,苏州,3,1,0,江苏,0
2020-01-26,连云港,1,0,0,江苏,0
2020-01-26,无锡,1,0,0,江苏,0
2020-01-26,南通,1,0,0,江苏,0
2020-01-26,扬州,1,0,0,江苏,0
2020-01-26,盐城,1,0,0,江苏,0
2020-01-26,宿迁,1,0,0,江苏,0
2020-01-26,昆明,4,0,0,云南,0
2020-01-26,丽江,2,0,0,云南,0
2020-01-26,西双版纳,1,0,0,云南,0
2020-01-26,曲靖,1,0,0,云南,0
2020-01-26,玉溪,1,0,0,云南,0
2020-01-26,红河,1,0,0,云南,0
2020-01-26,大理,1,0,0,云南,0
2020-01-26,晋中,2,0,0,山西,0
2020-01-26,太原,2,0,0,山西,0
2020-01-26,运城,2,0,0,山西,0
2020-01-26,阳泉,1,0,0,山西,0
2020-01-26,大同,1,0,0,山西,0
2020-01-26,长治,1,0,0,山西,0
2020-01-26,锡林郭勒盟,2,0,0,内蒙古,0
2020-01-26,鄂尔多斯,2,0,0,内蒙古,0
2020-01-26,满洲里,1,0,0,内蒙古,0
2020-01-26,赤峰,1,0,0,内蒙古,0
2020-01-26,呼伦贝尔牙克石市,1,0,0,内蒙古,0
2020-01-26,兰州,2,0,0,甘肃,0
2020-01-26,白银市,1,0,0,甘肃,0
2020-01-26,临夏,1,0,0,甘肃,0
2020-01-26,澳门,2,0,0,澳门,0
2020-01-25,沈阳,5,0,0,辽宁,0
2020-01-25,大连,4,0,0,辽宁,0
2020-01-25,朝阳,2,0,0,辽宁,0
2020-01-25,铁岭,2,0,0,辽宁,0
2020-01-25,葫芦岛,2,0,0,辽宁,0
2020-01-25,本溪,1,0,0,辽宁,0
2020-01-25,营口,1,0,0,辽宁,0
2020-01-25,武汉,572,32,38,湖北,0
2020-01-25,黄冈,64,0,0,湖北,0
2020-01-25,黄石,31,0,1,湖北,0
2020-01-25,孝感,26,0,0,湖北,0
2020-01-25,荆门,21,0,0,湖北,0
2020-01-25,恩施州,11,0,0,湖北,0
2020-01-25,荆州,10,0,0,湖北,0
2020-01-25,仙桃,10,0,0,湖北,0
2020-01-25,十堰,5,0,0,湖北,0
2020-01-25,随州,5,0,0,湖北,0
2020-01-25,天门,3,0,0,湖北,0
2020-01-25,宜昌,1,0,1,湖北,0
2020-01-25,鄂州,1,0,0,湖北,0
2020-01-25,襄阳,1,0,0,湖北,0
2020-01-25,武汉,572,32,38,湖北,0
2020-01-25,黄冈,64,0,0,湖北,0
2020-01-25,黄石,31,0,1,湖北,0
2020-01-25,孝感,26,0,0,湖北,0
2020-01-25,荆门,21,0,0,湖北,0
2020-01-25,恩施州,11,0,0,湖北,0
2020-01-25,荆州,10,0,0,湖北,0
2020-01-25,仙桃,10,0,0,湖北,0
2020-01-25,十堰,5,0,0,湖北,0
2020-01-25,随州,5,0,0,湖北,0
2020-01-25,天门,3,0,0,湖北,0
2020-01-25,宜昌,1,0,1,湖北,0
2020-01-25,鄂州,1,0,0,湖北,0
2020-01-25,襄阳,1,0,0,湖北,0
2020-01-25,西安,4,0,0,陕西,0
2020-01-25,咸阳,3,0,0,陕西,0
2020-01-25,安康,3,0,0,陕西,0
2020-01-25,铜川,3,0,0,陕西,0
2020-01-25,延安,1,0,0,陕西,0
2020-01-25,商洛,1,0,0,陕西,0
2020-01-25,锡林郭勒,2,0,0,内蒙古,0
2020-01-25,鄂尔多斯,2,0,0,内蒙古,0
2020-01-25,满洲里,1,0,0,内蒙古,0
2020-01-25,赤峰,1,0,0,内蒙古,0
2020-01-25,呼伦贝尔,1,0,0,内蒙古,0
2020-01-25,鄂尔多斯,2,0,0,内蒙古,0
2020-01-25,满洲里,1,0,0,内蒙古,0
2020-01-25,锡林郭勒,1,0,0,内蒙古,0
2020-01-25,赤峰,1,0,0,内蒙古,0
2020-01-25,呼伦贝尔,1,0,0,内蒙古,0
2020-01-25,鄂尔多斯,2,0,0,内蒙古,0
2020-01-25,满洲里,1,0,0,内蒙古,0
2020-01-25,锡林郭勒,1,0,0,内蒙古,0
2020-01-25,赤峰,1,0,0,内蒙古,0
2020-01-25,外地来京人员,11,0,0,北京,0
2020-01-25,海淀,8,0,0,北京,0
2020-01-25,朝阳,6,0,0,北京,0
2020-01-25,西城,4,0,0,北京,0
2020-01-25,昌平,3,0,0,北京,0
2020-01-25,通州,3,0,0,北京,0
2020-01-25,大兴,2,2,0,北京,0
2020-01-25,丰台,2,0,0,北京,0
2020-01-25,石景山,1,0,0,北京,0
2020-01-25,顺义,1,0,0,北京,0
2020-01-25,三亚,6,0,0,海南,0
2020-01-25,万宁,5,0,0,海南,0
2020-01-25,海口,3,0,0,海南,0
2020-01-25,儋州,3,0,0,海南,0
2020-01-25,临高县,1,0,0,海南,0
2020-01-25,陵水县,1,0,0,海南,0
2020-01-25,武汉,572,32,38,湖北,0
2020-01-25,黄冈,64,0,0,湖北,0
2020-01-25,孝感,26,0,0,湖北,0
2020-01-25,荆门,21,0,0,湖北,0
2020-01-25,恩施州,11,0,0,湖北,0
2020-01-25,荆州,10,0,0,湖北,0
2020-01-25,仙桃,10,0,0,湖北,0
2020-01-25,十堰,5,0,0,湖北,0
2020-01-25,随州,5,0,0,湖北,0
2020-01-25,天门,3,0,0,湖北,0
2020-01-25,宜昌,1,0,1,湖北,0
2020-01-25,鄂州,1,0,0,湖北,0
2020-01-25,襄阳,1,0,0,湖北,0
2020-01-25,三亚,6,0,0,海南,0
2020-01-25,万宁,5,0,0,海南,0
2020-01-25,海口,3,0,0,海南,0
2020-01-25,儋州,3,0,0,海南,0
2020-01-25,临高县,1,0,0,海南,0
2020-01-25,武汉,572,32,38,湖北,0
2020-01-25,黄冈,64,0,0,湖北,0
2020-01-25,孝感,26,0,0,湖北,0
2020-01-25,荆门,21,0,0,湖北,0
2020-01-25,恩施州,11,0,0,湖北,0
2020-01-25,荆州,10,0,0,湖北,0
2020-01-25,仙桃,10,0,0,湖北,0
2020-01-25,十堰,5,0,0,湖北,0
2020-01-25,随州,5,0,0,湖北,0
2020-01-25,天门,3,0,0,湖北,0
2020-01-25,宜昌,1,0,1,湖北,0
2020-01-25,鄂州,1,0,0,湖北,0
2020-01-25,沈阳,5,0,0,辽宁,0
2020-01-25,大连,4,0,0,辽宁,0
2020-01-25,朝阳,2,0,0,辽宁,0
2020-01-25,铁岭,2,0,0,辽宁,0
2020-01-25,葫芦岛,2,0,0,辽宁,0
2020-01-25,本溪,1,0,0,辽宁,0
2020-01-25,昆明,4,0,0,云南,0
2020-01-25,丽江市,2,0,0,云南,0
2020-01-25,西双版纳州,1,0,0,云南,0
2020-01-25,曲靖,1,0,0,云南,0
2020-01-25,玉溪,1,0,0,云南,0
2020-01-25,红河,1,0,0,云南,0
2020-01-25,大理,1,0,0,云南,0
2020-01-25,昆明,4,0,0,云南,0
2020-01-25,丽江市,2,0,0,云南,0
2020-01-25,西双版纳州,1,0,0,云南,0
2020-01-25,曲靖,1,0,0,云南,0
2020-01-25,昆明,4,0,0,云南,0
2020-01-25,西双版纳州,1,0,0,云南,0
2020-01-25,丽江市,1,0,0,云南,0
2020-01-25,外地来京人员,11,0,0,北京,0
2020-01-25,海淀,8,0,0,北京,0
2020-01-25,朝阳,6,0,0,北京,0
2020-01-25,西城,4,0,0,北京,0
2020-01-25,昌平,3,0,0,北京,0
2020-01-25,通州,3,0,0,北京,0
2020-01-25,大兴,2,1,0,北京,0
2020-01-25,丰台,2,0,0,北京,0
2020-01-25,石景山,1,0,0,北京,0
2020-01-25,顺义,1,0,0,北京,0
2020-01-25,外地来京人员,10,0,0,北京,0
2020-01-25,海淀,8,0,0,北京,0
2020-01-25,朝阳,5,0,0,北京,0
2020-01-25,西城,4,0,0,北京,0
2020-01-25,昌平,3,0,0,北京,0
2020-01-25,大兴,2,1,0,北京,0
2020-01-25,丰台,2,0,0,北京,0
2020-01-25,通州,2,0,0,北京,0
2020-01-25,石景山,1,0,0,北京,0
2020-01-25,顺义,1,0,0,北京,0
2020-01-25,沈阳,5,0,0,辽宁,0
2020-01-25,大连,3,0,0,辽宁,0
2020-01-25,朝阳,2,0,0,辽宁,0
2020-01-25,铁岭,2,0,0,辽宁,0
2020-01-25,葫芦岛,2,0,0,辽宁,0
2020-01-25,本溪,1,0,0,辽宁,0
2020-01-25,外地来京人员,10,0,0,北京,0
2020-01-25,海淀,6,0,0,北京,0
2020-01-25,朝阳,5,0,0,北京,0
2020-01-25,西城,4,0,0,北京,0
2020-01-25,昌平,3,0,0,北京,0
2020-01-25,大兴,2,1,0,北京,0
2020-01-25,丰台,2,0,0,北京,0
2020-01-25,通州,2,0,0,北京,0
2020-01-25,石景山,1,0,0,北京,0
2020-01-25,顺义,1,0,0,北京,0
2020-01-25,外地来京人员,10,0,0,北京,0
2020-01-25,海淀,6,0,0,北京,0
2020-01-25,朝阳,5,0,0,北京,0
2020-01-25,西城,4,0,0,北京,0
2020-01-25,昌平,3,0,0,北京,0
2020-01-25,大兴,2,1,0,北京,0
2020-01-25,丰台,2,0,0,北京,0
2020-01-25,通州,2,0,0,北京,0
2020-01-25,石景山,1,0,0,北京,0
2020-01-25,顺义,1,0,0,北京,0
2020-01-25,兰州,2,0,0,甘肃,0
2020-01-25,白银,1,0,0,甘肃,0
2020-01-25,临夏,1,0,0,甘肃,0
2020-01-25,兰州,1,0,0,甘肃,0
2020-01-25,白银,1,0,0,甘肃,0
2020-01-25,临夏,1,0,0,甘肃,0
2020-01-25,西宁,1,0,0,青海,0
2020-01-25,福州,6,0,0,福建,0
2020-01-25,厦门,3,0,0,福建,0
2020-01-25,泉州,3,0,0,福建,0
2020-01-25,漳州,3,0,0,福建,0
2020-01-25,宁德,2,0,0,福建,0
2020-01-25,三明,1,0,0,福建,0
2020-01-25,西安,5,0,0,陕西,0
2020-01-25,安康,3,0,0,陕西,0
2020-01-25,铜川,3,0,0,陕西,0
2020-01-25,咸阳,2,0,0,陕西,0
2020-01-25,延安,1,0,0,陕西,0
2020-01-25,商洛,1,0,0,陕西,0
2020-01-25,西安,5,0,0,陕西,0
2020-01-25,铜川,3,0,0,陕西,0
2020-01-25,安康,2,0,0,陕西,0
2020-01-25,咸阳,1,0,0,陕西,0
2020-01-25,延安,1,0,0,陕西,0
2020-01-25,商洛,1,0,0,陕西,0
2020-01-25,西安,3,0,0,陕西,0
2020-01-25,铜川,3,0,0,陕西,0
2020-01-25,安康,2,0,0,陕西,0
2020-01-25,咸阳,1,0,0,陕西,0
2020-01-25,延安,1,0,0,陕西,0
2020-01-25,商洛,1,0,0,陕西,0
2020-01-25,西安,3,0,0,陕西,0
2020-01-25,铜川,3,0,0,陕西,0
2020-01-25,安康,2,0,0,陕西,0
2020-01-25,咸阳,1,0,0,陕西,0
2020-01-25,延安,1,0,0,陕西,0
2020-01-25,西安,3,0,0,陕西,0
2020-01-25,咸阳,1,0,0,陕西,0
2020-01-25,安康,1,0,0,陕西,0
2020-01-25,延安,1,0,0,陕西,0
2020-01-25,福州,6,0,0,福建,0
2020-01-25,厦门,3,0,0,福建,0
2020-01-25,泉州,3,0,0,福建,0
2020-01-25,漳州,3,0,0,福建,0
2020-01-25,宁德,2,0,0,福建,0
2020-01-25,三明,1,0,0,福建,0
2020-01-25,福州,6,0,0,福建,0
2020-01-25,厦门,3,0,0,福建,0
2020-01-25,泉州,3,0,0,福建,0
2020-01-25,宁德,2,0,0,福建,0
2020-01-25,福州,5,0,0,福建,0
2020-01-25,厦门,3,0,0,福建,0
2020-01-25,泉州,1,0,0,福建,0
2020-01-25,宁德,1,0,0,福建,0
2020-01-25,青岛,6,0,0,山东,0
2020-01-25,威海,3,0,0,山东,0
2020-01-25,临沂,3,0,0,山东,0
2020-01-25,日照,3,0,0,山东,0
2020-01-25,济南,3,0,0,山东,0
2020-01-25,烟台,2,0,0,山东,0
2020-01-25,济宁,2,0,0,山东,0
2020-01-25,潍坊,1,0,0,山东,0
2020-01-25,德州,1,0,0,山东,0
2020-01-25,聊城,1,0,0,山东,0
2020-01-25,滨州,1,0,0,山东,0
2020-01-25,菏泽,1,0,0,山东,0
2020-01-25,兰州,1,0,0,甘肃,0
2020-01-25,白银,1,0,0,甘肃,0
2020-01-25,未知,1,0,0,甘肃,0
2020-01-25,临夏,1,0,0,甘肃,0
2020-01-25,未知,2,0,0,甘肃,0
2020-01-25,兰州,1,0,0,甘肃,0
2020-01-25,白银,1,0,0,甘肃,0
2020-01-25,临夏,1,0,0,甘肃,0
2020-01-25,青岛,6,0,0,山东,0
2020-01-25,威海,3,0,0,山东,0
2020-01-25,临沂,3,0,0,山东,0
2020-01-25,日照,3,0,0,山东,0
2020-01-25,济南,3,0,0,山东,0
2020-01-25,烟台,2,0,0,山东,0
2020-01-25,潍坊,1,0,0,山东,0
2020-01-25,济宁,1,0,0,山东,0
2020-01-25,德州,1,0,0,山东,0
2020-01-25,聊城,1,0,0,山东,0
2020-01-25,滨州,1,0,0,山东,0
2020-01-25,菏泽,1,0,0,山东,0
2020-01-25,青岛,6,0,0,山东,0
2020-01-25,威海,3,0,0,山东,0
2020-01-25,临沂,3,0,0,山东,0
2020-01-25,日照,3,0,0,山东,0
2020-01-25,济南,3,0,0,山东,0
2020-01-25,烟台,2,0,0,山东,0
2020-01-25,潍坊,1,0,0,山东,0
2020-01-25,济宁,1,0,0,山东,0
2020-01-25,德州,1,0,0,山东,0
2020-01-25,聊城,1,0,0,山东,0
2020-01-25,滨州,1,0,0,山东,0
2020-01-25,菏泽,1,0,0,山东,0
2020-01-25,青岛,6,0,0,山东,0
2020-01-25,威海,3,0,0,山东,0
2020-01-25,临沂,3,0,0,山东,0
2020-01-25,日照,3,0,0,山东,0
2020-01-25,济南,3,0,0,山东,0
2020-01-25,烟台,2,0,0,山东,0
2020-01-25,潍坊,1,0,0,山东,0
2020-01-25,济宁,1,0,0,山东,0
2020-01-25,德州,1,0,0,山东,0
2020-01-25,聊城,1,0,0,山东,0
2020-01-25,滨州,1,0,0,山东,0
2020-01-25,青岛,6,0,0,山东,0
2020-01-25,威海,3,0,0,山东,0
2020-01-25,临沂,3,0,0,山东,0
2020-01-25,日照,3,0,0,山东,0
2020-01-25,济南,3,0,0,山东,0
2020-01-25,烟台,2,0,0,山东,0
2020-01-25,潍坊,1,0,0,山东,0
2020-01-25,济宁,1,0,0,山东,0
2020-01-25,德州,1,0,0,山东,0
2020-01-25,聊城,1,0,0,山东,0
2020-01-25,满洲里,1,0,0,内蒙古,0
2020-01-25,锡林郭勒,1,0,0,内蒙古,0
2020-01-25,成都,16,0,0,四川,0
2020-01-25,广安,2,0,0,四川,0
2020-01-25,绵阳,2,0,0,四川,0
2020-01-25,遂宁,2,0,0,四川,0
2020-01-25,达州,1,0,0,四川,0
2020-01-25,德阳,1,0,0,四川,0
2020-01-25,雅安,1,0,0,四川,0
2020-01-25,自贡,1,0,0,四川,0
2020-01-25,泸州,1,0,0,四川,0
2020-01-25,内江,1,0,0,四川,0
2020-01-25,成都,16,0,0,四川,0
2020-01-25,广安,2,0,0,四川,0
2020-01-25,绵阳,2,0,0,四川,0
2020-01-25,遂宁,2,0,0,四川,0
2020-01-25,达州,1,0,0,四川,0
2020-01-25,德阳,1,0,0,四川,0
2020-01-25,雅安,1,0,0,四川,0
2020-01-25,沈阳,5,0,0,辽宁,0
2020-01-25,大连,3,0,0,辽宁,0
2020-01-25,朝阳,2,0,0,辽宁,0
2020-01-25,铁岭,2,0,0,辽宁,0
2020-01-25,葫芦岛,2,0,0,辽宁,0
2020-01-25,本溪,1,0,0,辽宁,0
2020-01-25,银川,1,0,0,宁夏,0
2020-01-25,中卫,1,0,0,宁夏,0
2020-01-25,固原,1,0,0,宁夏,0
2020-01-25,沈阳,5,0,0,辽宁,0
2020-01-25,大连,2,0,0,辽宁,0
2020-01-25,朝阳,2,0,0,辽宁,0
2020-01-25,铁岭,2,0,0,辽宁,0
2020-01-25,葫芦岛,2,0,0,辽宁,0
2020-01-25,本溪,1,0,0,辽宁,0
2020-01-25,三亚,5,0,0,海南,0
2020-01-25,万宁,5,0,0,海南,0
2020-01-25,海口,3,0,0,海南,0
2020-01-25,儋州,3,0,0,海南,0
2020-01-25,临高县,1,0,0,海南,0
2020-01-25,海口,3,0,0,海南,0
2020-01-25,儋州,3,0,0,海南,0
2020-01-25,三亚,2,0,0,海南,0
2020-01-25,万宁,2,0,0,海南,0
2020-01-25,临高县,1,0,0,海南,0
2020-01-25,沈阳,3,0,0,辽宁,0
2020-01-25,大连,2,0,0,辽宁,0
2020-01-25,朝阳,2,0,0,辽宁,0
2020-01-25,铁岭,2,0,0,辽宁,0
2020-01-25,葫芦岛,2,0,0,辽宁,0
2020-01-25,本溪,1,0,0,辽宁,0
2020-01-25,海口,3,0,0,海南,0
2020-01-25,三亚,2,0,0,海南,0
2020-01-25,万宁,2,0,0,海南,0
2020-01-25,临高县,1,0,0,海南,0
2020-01-25,银川,1,0,0,宁夏,0
2020-01-25,中卫,1,0,0,宁夏,0
2020-01-25,成都,7,0,0,四川,0
2020-01-25,广安,2,0,0,四川,0
2020-01-25,绵阳,2,0,0,四川,0
2020-01-25,达州,1,0,0,四川,0
2020-01-25,德阳,1,0,0,四川,0
2020-01-25,遂宁,1,0,0,四川,0
2020-01-25,雅安,1,0,0,四川,0
2020-01-25,万州区,10,0,0,重庆,0
2020-01-25,长寿区,5,0,0,重庆,0
2020-01-25,开州区,4,0,0,重庆,0
2020-01-25,巫山县,3,0,0,重庆,0
2020-01-25,永川区,3,0,0,重庆,0
2020-01-25,九龙坡区,3,0,0,重庆,0
2020-01-25,忠县,3,0,0,重庆,0
2020-01-25,两江新区,3,0,0,重庆,0
2020-01-25,石柱县,3,0,0,重庆,0
2020-01-25,垫江县,2,0,0,重庆,0
2020-01-25,大渡口区,2,0,0,重庆,0
2020-01-25,渝北区,2,0,0,重庆,0
2020-01-25,云阳县,2,0,0,重庆,0
2020-01-25,巫溪县,2,0,0,重庆,0
2020-01-25,合川区,2,0,0,重庆,0
2020-01-25,璧山区,2,0,0,重庆,0
2020-01-25,涪陵区,1,0,0,重庆,0
2020-01-25,奉节县,1,0,0,重庆,0
2020-01-25,秀山县,1,0,0,重庆,0
2020-01-25,梁平区,1,0,0,重庆,0
2020-01-25,城口县,1,0,0,重庆,0
2020-01-25,丰都县,1,0,0,重庆,0
2020-01-25,乌鲁木齐,3,0,0,新疆,0
2020-01-25,常州,5,0,0,江苏,0
2020-01-25,南京,4,0,0,江苏,0
2020-01-25,苏州,3,1,0,江苏,0
2020-01-25,连云港,1,0,0,江苏,0
2020-01-25,扬州,1,0,0,江苏,0
2020-01-25,南通,1,0,0,江苏,0
2020-01-25,无锡,1,0,0,江苏,0
2020-01-25,盐城,1,0,0,江苏,0
2020-01-25,宿迁,1,0,0,江苏,0
2020-01-25,铜仁,2,0,0,贵州,0
2020-01-25,贵阳,1,0,0,贵州,0
2020-01-25,黔南州,1,0,0,贵州,0
2020-01-25,吉林,2,0,0,吉林,0
2020-01-25,长春,1,0,0,吉林,0
2020-01-25,松原,1,0,0,吉林,0
2020-01-25,哈尔滨,6,0,0,黑龙江,0
2020-01-25,牡丹江,1,0,0,黑龙江,0
2020-01-25,大庆,1,0,0,黑龙江,0
2020-01-25,绥化,1,0,1,黑龙江,0
2020-01-25,万州区,10,0,0,重庆,0
2020-01-25,长寿区,5,0,0,重庆,0
2020-01-25,开州区,4,0,0,重庆,0
2020-01-25,巫山县,3,0,0,重庆,0
2020-01-25,永川区,3,0,0,重庆,0
2020-01-25,九龙坡区,3,0,0,重庆,0
2020-01-25,两江新区,3,0,0,重庆,0
2020-01-25,石柱县,3,0,0,重庆,0
2020-01-25,垫江县,2,0,0,重庆,0
2020-01-25,大渡口区,2,0,0,重庆,0
2020-01-25,渝北区,2,0,0,重庆,0
2020-01-25,云阳县,2,0,0,重庆,0
2020-01-25,巫溪县,2,0,0,重庆,0
2020-01-25,合川区,2,0,0,重庆,0
2020-01-25,璧山区,2,0,0,重庆,0
2020-01-25,涪陵区,1,0,0,重庆,0
2020-01-25,忠县,1,0,0,重庆,0
2020-01-25,奉节县,1,0,0,重庆,0
2020-01-25,秀山县,1,0,0,重庆,0
2020-01-25,梁平区,1,0,0,重庆,0
2020-01-25,城口县,1,0,0,重庆,0
2020-01-25,丰都县,1,0,0,重庆,0
2020-01-25,万州区,10,0,0,重庆,0
2020-01-25,长寿区,5,0,0,重庆,0
2020-01-25,开州区,4,0,0,重庆,0
2020-01-25,巫山县,3,0,0,重庆,0
2020-01-25,永川区,3,0,0,重庆,0
2020-01-25,九龙坡区,3,0,0,重庆,0
2020-01-25,两江新区,3,0,0,重庆,0
2020-01-25,垫江县,2,0,0,重庆,0
2020-01-25,大渡口区,2,0,0,重庆,0
2020-01-25,渝北区,2,0,0,重庆,0
2020-01-25,云阳县,2,0,0,重庆,0
2020-01-25,巫溪县,2,0,0,重庆,0
2020-01-25,合川区,2,0,0,重庆,0
2020-01-25,璧山区,2,0,0,重庆,0
2020-01-25,涪陵区,1,0,0,重庆,0
2020-01-25,忠县,1,0,0,重庆,0
2020-01-25,奉节县,1,0,0,重庆,0
2020-01-25,秀山县,1,0,0,重庆,0
2020-01-25,梁平区,1,0,0,重庆,0
2020-01-25,城口县,1,0,0,重庆,0
2020-01-25,万州区,10,0,0,重庆,0
2020-01-25,长寿区,5,0,0,重庆,0
2020-01-25,开州区,4,0,0,重庆,0
2020-01-25,巫山县,3,0,0,重庆,0
2020-01-25,永川区,3,0,0,重庆,0
2020-01-25,九龙坡区,3,0,0,重庆,0
2020-01-25,两江新区,3,0,0,重庆,0
2020-01-25,垫江县,2,0,0,重庆,0
2020-01-25,大渡口区,2,0,0,重庆,0
